SID,NUMBER,ISO_TIME,NATURE,LAT,LON,YEAR
2023030N08087,6,1/30/2023 12:00,Tropical,8,86,2023
2023032S12091,7,1/31/2023 18:00,Tropical,-11.7,91.4,2023
2023036S12117,8,2/10/2023 0:00,Tropical,-15.4,108.2,2023
2023036S12163,9,2/10/2023 0:00,Tropical,-22,157.7,2023
2023050S09094,10,2/18/2023 12:00,Disturbance,-8.9,94.1,2023
2023054S19117,11,2/22/2023 14:00,Disturbance,-18.5,117,2023
2023055S14184,12,2/24/2023 0:00,Disturbance,-14.4,184.4,2023
2023059S15149,13,2/27/2023 12:00,Tropical,-14.5,149.3,2023
2023087S10096,14,3/27/2023 12:00,Disturbance,-10.4,96,2023
2023096S07135,15,4/10/2023 0:00,Tropical,-12.5,123.9,2023
2023101N14127,16,4/11/2023 0:00,Tropical,13.7,126.7,2023
2023108N03160,17,4/18/2023 0:00,Disturbance,2.6,159.6,2023
2023129N08091,18,5/10/2023 0:00,Tropical,8.5,89,2023
2023132S02088,19,5/12/2023 12:00,Disturbance,-2.2,87.5,2023
2023138N05151,20,5/18/2023 0:00,Disturbance,5.4,150.9,2023
2023152N26274,21,5/31/2023 18:00,Disturbance,26.4,-85.9,2023
2023156N10067,22,6/10/2023 0:00,Tropical,16.5,67.4,2023
2023156N12135,23,6/10/2023 0:00,Tropical,19,129.9,2023
2023160N20092,24,6/10/2023 0:00,Tropical,21,91.8,2023
2023170N11323,25,6/19/2023 12:00,Tropical,10.9,-39.1,2023
2023173N10320,26,6/22/2023 0:00,Tropical,10.4,-39.9,2023
2023179N15256,27,6/27/2023 12:00,Tropical,15.2,-104.5,2023
2023180N13264,28,6/29/2023 0:00,Disturbance,13.2,-96.3,2023
2023191N10262,29,7/10/2023 12:00,Disturbance,10.5,-99.4,2023
2023193N37305,30,7/11/2023 12:00,Disturbance,36.5,-55.5,2023
2023194N16123,31,7/13/2023 12:00,Tropical,16.3,122.6,2023
2023201N13134,32,7/20/2023 12:00,Tropical,13.1,133.5,2023
2023202N13240,33,7/20/2023 12:00,Tropical,12.8,-119.6,2023
2023207N09141,34,7/26/2023 12:00,Mixture(contradicting report from different agencies),9.7,141.1,2023
2023212N19090,35,7/30/2023 12:00,Tropical,19,90,2023
2023213N14257,36,7/31/2023 12:00,Disturbance,14.3,257.4,2023
2023217N15256,37,8/10/2023 0:00,Disturbance,27.7,-121.1,2023
2023218N25145,38,8/10/2023 0:00,Tropical,25.2,143.9,2023
2023225N14248,39,8/12/2023 12:00,Tropical,14.2,-111.8,2023
2023226N11222,40,8/14/2023 0:00,Tropical,11.3,-138.2,2023
2023228N12259,41,8/16/2023 12:00,Tropical,12.6,-102.3,2023
2023231N15313,42,8/19/2023 0:00,Disturbance,14.7,-46.6,2023
2023231N15327,43,8/18/2023 12:00,Disturbance,15.4,-32.9,2023
2023232N13300,44,8/19/2023 18:00,Disturbance,12.8,-60.5,2023
2023234N18128,45,8/22/2023 0:00,Mixture(contradicting report from different agencies),18.2,128,2023
2023234N19154,46,8/21/2023 12:00,Disturbance,18.9,154.3,2023
2023234N25271,47,8/21/2023 12:00,Disturbance,24.7,-89.2,2023
2023239N16242,48,8/26/2023 18:00,Tropical,15.5,-117.9,2023
2023239N18144,49,8/27/2023 0:00,Tropical,18.1,144.4,2023
2023239N21274,50,8/26/2023 12:00,Tropical,20.8,-86.1,2023
2023241N10158,51,8/29/2023 0:00,Disturbance,10.4,157.5,2023
2023241N28308,52,8/29/2023 0:00,Tropical,27.7,-51.7,2023
2023242N15339,53,8/30/2023 0:00,Disturbance,14.9,-21.3,2023
2023247N20130,54,9/4/2023 0:00,Disturbance,20.3,130,2023
2023248N12257,55,9/10/2023 0:00,Tropical,23.3,-126.2,2023
2023249N12320,56,9/10/2023 0:00,Tropical,20.8,-59.5,2023
2023251N16334,57,9/10/2023 0:00,Tropical,21.2,-38.9,2023
2023258N14318,58,9/15/2023 12:00,Tropical,14.3,-43.2,2023
2023259N15225,59,9/15/2023 12:00,Tropical,15,-135.3,2023
2023261N13248,60,9/18/2023 0:00,Disturbance,13.2,-111.7,2023
2023265N29284,61,9/21/2023 12:00,Extratropical,28.5,-76,2023
2023266N16116,62,9/23/2023 0:00,Disturbance,15.5,116.1,2023
2023266N16323,63,10/1/2023 0:00,Tropical,16.1,-56.7,2023
2023267N14242,64,9/23/2023 12:00,Tropical,13.6,-118.5,2023
2023271N14144,65,10/1/2023 0:00,Tropical,17.4,129.5,2023
2023271N16316,66,10/1/2023 0:00,Tropical,23,-52.2,2023
2023273N16073,67,10/1/2023 0:00,Tropical,17,74,2023
2023276N11254,68,10/10/2023 0:00,Tropical,18.1,-110.6,2023
2023279N08157,69,10/10/2023 0:00,Tropical,13.7,146.5,2023
2023281N14260,70,10/10/2023 0:00,Tropical,17.9,-100.8,2023
2023284N10330,71,10/10/2023 18:00,Tropical,9.6,-30.2,2023
2023289N15111,72,10/15/2023 18:00,Disturbance,14.6,110.5,2023
2023290N12256,73,10/17/2023 12:00,Tropical,12.7,-105.8,2023
2023292N11063,74,10/19/2023 12:00,Disturbance,10.2,62.4,2023
2023292N13309,75,10/18/2023 18:00,Tropical,12.9,-51,2023
2023292S03172,76,10/19/2023 0:00,Not reported,-3,172,2023
2023293N12089,77,10/20/2023 12:00,Disturbance,12.7,88.4,2023
2023294N09264,78,10/21/2023 0:00,Disturbance,9.3,-95.8,2023
2023297N11277,79,10/23/2023 12:00,Tropical,11.4,-82.6,2023
2023302N10267,80,10/28/2023 12:00,Tropical,10.4,-92.6,2023
2023314N05149,81,11/10/2023 0:00,Disturbance,5.3,148.4,2023
2023316S09167,82,11/12/2023 0:00,Not reported,-8.6,167.3,2023
2023317N10094,83,11/13/2023 12:00,Disturbance,10.9,93.4,2023
2023321N15278,84,11/16/2023 18:00,Disturbance,15,-81.7,2023
2023326N10240,85,11/21/2023 12:00,Tropical,10.1,-119.8,2023
2023334N08088,86,11/30/2023 12:00,Disturbance,8.2,87.2,2023
2023337S08165,87,12/10/2023 0:00,Tropical,-16.2,154.2,2023
2023349N04141,88,12/14/2023 12:00,Disturbance,3.7,140.6,2023
2024001S21041,1,1/1/2024 0:00,Not reported,-20.7,40.8,2024
2024013S10093,2,1/12/2024 12:00,Tropical,-9.8,93.2,2024
2024013S13057,3,1/12/2024 12:00,Not reported,-13.3,56.6,2024
2024017S15151,4,1/17/2024 0:00,Tropical,-15.2,150.9,2024
2024025S21059,5,1/25/2024 0:00,Not reported,-20.8,58.5,2024
2024031S20066,6,1/31/2024 0:00,Not reported,-19.7,66,2024
2024031S24154,7,1/31/2024 0:00,Subtropical,-24.4,154.4,2024
2024037S09184,8,2/6/2024 0:00,Not reported,-9,-176,2024
2024037S15195,9,2/5/2024 12:00,Not reported,-14.6,-165.1,2024
2024045S15137,10,2/14/2024 0:00,Tropical,-15.1,136.7,2024
2024047S15065,11,2/15/2024 18:00,Not reported,-15.2,64.9,2024
2024047S17196,12,2/15/2024 18:00,Not reported,-17,-164.5,2024
2024050S15055,13,2/19/2024 0:00,Not reported,-14.9,54.6,2024
2024067S10090,14,3/10/2024 0:00,Tropical,-12.1,95.8,2024
2024071S20039,15,3/10/2024 18:00,Not reported,-19.8,38.5,2024
2024074S12131,16,3/13/2024 12:00,Tropical,-11.7,130.9,2024
2024086S13051,17,3/26/2024 0:00,Not reported,-12.7,50.8,2024
2024096S11120,18,4/10/2024 0:00,Tropical,-18.9,116.1,2024
2024101S11152,19,4/10/2024 0:00,Tropical,-12.2,152.5,2024
2024123S09045,20,5/1/2024 12:00,Not reported,-8.6,45.1,2024
2024138S09053,21,5/16/2024 12:00,Not reported,-9.1,52.5,2024
2024141S02075,22,5/19/2024 18:00,Not reported,-2.3,75.2,2024
2024145N08130,23,5/23/2024 18:00,Tropical,8.3,129.6,2024
2024147N19089,24,5/25/2024 12:00,Not reported,18.8,89.4,2024
2024151N18112,25,5/30/2024 0:00,Tropical,18,111.9,2024
2024170N20267,26,6/17/2024 18:00,Disturbance,19.9,-92.7,2024
2024181N09320,27,6/28/2024 12:00,Tropical,8.9,-39.6,2024
2024183N20265,28,6/30/2024 18:00,Tropical,19.7,-95.4,2024
2024186N15256,29,7/3/2024 18:00,Disturbance,14.5,-104.3,2024
2024195N13114,30,7/13/2024 0:00,Tropical,13.2,113.9,2024
2024201N12133,31,7/19/2024 0:00,Tropical,11.6,133.2,2024
2024201N14118,32,7/19/2024 12:00,Tropical,14.8,116.7,2024
2024207N16250,33,7/24/2024 12:00,Tropical,16.3,-110.5,2024
2024213N14254,34,7/31/2024 12:00,Tropical,15,-106.7,2024
2024216N12231,35,8/3/2024 0:00,Tropical,12.4,-129.3,2024
2024216N20284,36,8/10/2024 0:00,Extratropical,45.3,-73,2024
2024218N14254,37,8/5/2024 12:00,Tropical,14.3,-106.2,2024
2024218N16247,38,8/10/2024 0:00,Disturbance,23.7,-128.9,2024
2024218N24141,39,8/10/2024 0:00,Tropical,35,146,2024
2024224N27154,40,8/10/2024 12:00,Tropical,26.6,153.8,2024
2024225N14313,41,8/11/2024 18:00,Disturbance,14.4,-47.2,2024
2024225N22135,42,8/11/2024 12:00,Tropical,21.7,134.9,2024
2024225N24147,43,8/11/2024 18:00,Tropical,23.9,146.7,2024
2024231N14251,44,8/18/2024 12:00,Tropical,14.4,-110.4,2024
2024231N24126,45,8/18/2024 0:00,Tropical,24,126.2,2024
2024232N12229,46,8/19/2024 12:00,Disturbance,12.7,-130.8,2024
2024233N15148,47,8/20/2024 12:00,Tropical,15.2,146.3,2024
2024236N14248,48,8/22/2024 18:00,Disturbance,14,-111.9,2024
2024243N23068,49,8/30/2024 0:00,Not reported,23.4,68.3,2024
2024245N12129,50,8/31/2024 12:00,Tropical,12.1,128.9,2024
2024246N22147,51,9/1/2024 12:00,Tropical,22.2,147.1,2024
2024247N28179,52,9/3/2024 0:00,Tropical,27.6,179.4,2024
2024253N21266,53,9/10/2024 0:00,Tropical,23.9,-96.1,2024
2024254N10148,54,9/10/2024 0:00,Tropical,11,146.7,2024
2024256N16332,55,9/11/2024 12:00,Tropical,15.7,-27.9,2024
2024256N18254,56,9/11/2024 18:00,Disturbance,17.8,-106.2,2024
2024259N12145,57,9/15/2024 0:00,Tropical,12.1,144.6,2024
2024259N17126,58,9/15/2024 0:00,Tropical,16.7,126,2024
2024259N31284,59,9/15/2024 0:00,Extratropical,30.7,-76.1,2024
2024265N24125,60,9/20/2024 12:00,Tropical,24.2,124.5,2024
2024267N14261,61,9/22/2024 12:00,Tropical,13.8,-98.6,2024
2024267N29129,62,9/23/2024 12:00,Tropical,28.7,131.3,2024
2024268N17278,63,9/23/2024 12:00,Disturbance,17.2,-81.7,2024
2024269N39302,64,10/1/2024 0:00,Extratropical,46.1,-26.3,2024
2024270N15149,65,10/1/2024 0:00,Tropical,32.7,141.6,2024
2024271N17319,66,9/27/2024 12:00,Tropical,17.8,-42.5,2024
2024271N22127,67,10/1/2024 0:00,Tropical,20.6,119.6,2024
2024274N14328,68,10/1/2024 0:00,Tropical,14.2,-36.3,2024
2024275N10336,69,10/1/2024 0:00,Disturbance,10.2,-24.4,2024
2024275N14264,70,10/1/2024 0:00,Disturbance,13.8,-95.5,2024
2024276S10076,71,10/1/2024 18:00,Not reported,-9.9,76.1,2024
2024279N12148,72,10/10/2024 0:00,Tropical,32.6,150.2,2024
2024279N21265,73,10/10/2024 0:00,Tropical,27.3,-82.7,2024
2024293N13141,74,10/18/2024 12:00,Tropical,13.2,141,2024
2024293N17275,75,10/18/2024 18:00,Disturbance,17.2,-84.8,2024
2024293N21294,76,10/19/2024 0:00,Tropical,21,-66.5,2024
2024296N13260,77,10/21/2024 12:00,Tropical,13.5,-100,2024
2024297N17089,78,10/23/2024 12:00,Not reported,17.3,89,2024
2024298N13150,79,10/24/2024 0:00,Tropical,12.7,149.8,2024
2024306N39319,80,10/31/2024 18:00,Extratropical,39.2,-41,2024
2024307N11232,81,11/1/2024 12:00,Tropical,11.1,-127.6,2024
2024307N11250,82,11/2/2024 12:00,Disturbance,11.3,-110.2,2024
2024308N08140,83,11/10/2024 0:00,Tropical,19,113.2,2024
2024309N13283,84,11/10/2024 0:00,Tropical,25.6,-91.7,2024
2024313N10169,85,11/10/2024 0:00,Tropical,16,156.1,2024
2024313N15138,86,11/10/2024 0:00,Tropical,15.1,126.9,2024
2024314N07151,87,11/10/2024 0:00,Tropical,9.5,146.4,2024
2024319N16282,88,11/13/2024 18:00,Disturbance,16.1,-78.4,2024
2024320S10076,89,11/14/2024 12:00,Not reported,-10.3,76,2024
2024328S09096,90,11/23/2024 12:00,Tropical,-9,96,2024
2024335N12082,91,11/29/2024 18:00,Not reported,12.4,81.8,2024
2024345S11062,92,12/10/2024 0:00,Not reported,-11,61.8,2024
2024357N10115,93,12/21/2024 18:00,Tropical,10.1,115.3,2024
2024359S13097,94,12/24/2024 0:00,Tropical,-12.5,96.7,2024
2024364S17177,95,12/29/2024 12:00,Not reported,-17.4,177.9,2024
2025008S13107,1,1/10/2025 0:00,Tropical,-16.9,103.2,2025
2025010S14060,2,1/10/2025 0:00,Not reported,-13.6,58.6,2025
2025011S20192,3,1/11/2025 0:00,Not reported,-19.9,-167.6,2025
2025017S18122,4,1/17/2025 0:00,Disturbance,-17.7,122.2,2025
2025029S12076,5,1/28/2025 12:00,Not reported,-11.7,76.2,2025
2025030S25043,6,1/29/2025 12:00,Not reported,-24.9,42.5,2025
2025031S15106,7,1/31/2025 0:00,Tropical,-14.5,106.3,2025
2025032S14120,8,1/31/2025 12:00,Tropical,-13.5,120,2025
2025034S19166,9,2/2/2025 12:00,Not reported,-19.4,165.9,2025
2025039S14125,10,2/10/2025 0:00,Tropical,-14.5,121.8,2025
2025042S22164,11,2/11/2025 12:00,Not reported,-23,164.7,2025
2025050S12125,12,2/19/2025 0:00,Disturbance,-12.1,125.3,2025
2025052S14148,13,2/21/2025 0:00,Tropical,-13.7,148.4,2025
2025054S13182,14,2/22/2025 12:00,Not reported,-13.5,-177.7,2025
2025056S16171,15,2/24/2025 18:00,Not reported,-16.4,170.7,2025
2025057S18052,16,2/25/2025 12:00,Not reported,-18.3,51.9,2025
2025057S23038,17,2/25/2025 18:00,Not reported,-22.7,38.1,2025
2025057S25184,18,2/25/2025 18:00,Not reported,-25.3,-176.4,2025
2025067S12085,19,3/10/2025 0:00,Not reported,-17.9,82.7,2025
2025068S15046,20,3/10/2025 0:00,Not reported,-14.9,40.7,2025
2025076S13107,21,3/17/2025 0:00,Tropical,-12.7,106.8,2025
2025082S13116,22,3/22/2025 12:00,Tropical,-12.6,116,2025
2025086S14121,23,3/26/2025 18:00,Tropical,-14.3,121,2025
2025100S09132,24,4/10/2025 0:00,Tropical,-8.4,131.2,2025
2025104S15168,25,4/14/2025 12:00,Not reported,-16.4,168.4,2025
2025106S10135,26,4/16/2025 0:00,Tropical,-9.5,135.2,2025
2025129S08138,27,5/10/2025 0:00,Tropical,-7.5,137.1,2025
2025146N10264,28,5/26/2025 0:00,Disturbance,10,-96.4,2025
2025157N10257,29,6/10/2025 0:00,Tropical,15,-114.1,2025
2025157N10267,30,6/10/2025 0:00,Tropical,18.5,-107.5,2025
2025162N09265,31,6/10/2025 12:00,Disturbance,9.1,-94.6,2025
2025162N15114,32,6/10/2025 12:00,Not reported,15,113.9,2025
2025165N09276,33,6/14/2025 0:00,Disturbance,9,-84.4,2025
2025173N30303,34,6/21/2025 18:00,Disturbance,29.8,-57.4,2025
2025174N10271,35,6/23/2025 12:00,Disturbance,9.5,-89.3,2025
2025174N23146,36,6/22/2025 12:00,Not reported,23.2,145.9,2025
2025176N18113,37,6/25/2025 12:00,Not reported,19.2,112.2,2025
2025178N17274,38,6/27/2025 0:00,Disturbance,17,-86.4,2025
2025183N24148,39,7/1/2025 18:00,Not reported,24.2,147.6,2025
2025184N26277,40,7/3/2025 12:00,Disturbance,26.7,-81.6,2025
2025185N20119,41,7/4/2025 0:00,Not reported,19.7,118.7,2025
2025192N25140,42,7/11/2025 0:00,Not reported,25,140.4,2025
2025194N31124,43,7/12/2025 18:00,Not reported,30.8,123.6,2025
2025196N33141,44,7/15/2025 12:00,Not reported,36.5,141,2025
2025198S10090,45,7/16/2025 18:00,Not reported,-9.8,89.8,2025
2025200N19123,46,7/18/2025 12:00,Not reported,19.3,122.5,2025
2025203N18133,47,7/22/2025 12:00,Not reported,19.6,131.6,2025
2025204N19121,48,7/23/2025 0:00,Not reported,18.8,120.5,2025
2025205N13144,49,7/23/2025 18:00,Not reported,13.2,144.1,2025
2025206N11227,50,7/24/2025 12:00,Disturbance,10.6,226.6,2025
2025209N09263,51,7/27/2025 12:00,Disturbance,9.1,-96.6,2025
2025209N12220,52,7/27/2025 12:00,Disturbance,11.9,-139.6,2025
2025214N11251,53,8/1/2025 18:00,Disturbance,11,-108.8,2025
2025214N27137,54,8/2/2025 0:00,Not reported,27.3,136.9,2025
2025214N34282,55,8/2/2025 0:00,Disturbance,33.7,-78.4,2025
2025216N28163,56,8/4/2025 12:00,Not reported,28.1,161.9,2025
2025217N08273,57,8/10/2025 0:00,Tropical,21.1,-113.7,2025
2025218N28157,58,8/6/2025 12:00,Not reported,29.6,157.2,2025
2025219N18148,59,8/10/2025 0:00,Not reported,21.6,138.7,2025
2025219S07062,60,8/7/2025 0:00,Not reported,-7.3,61.9,2025
2025221N10347,61,8/10/2025 0:00,Disturbance,11.6,-19,2025
2025230N20107,62,8/18/2025 12:00,Not reported,20.1,107.3,2025
2025231N27128,63,8/19/2025 12:00,Not reported,27.9,127.1,2025
2025233N15312,64,8/20/2025 12:00,Disturbance,15.5,-48.5,2025
2025235N13258,65,8/23/2025 0:00,Disturbance,12.5,-102.4,2025
2025235N17117,66,8/22/2025 18:00,Not reported,17.1,117,2025
2025240N11251,67,8/27/2025 18:00,Disturbance,10.8,-108.9,2025
2025240N15116,68,8/28/2025 12:00,Not reported,15,115.5,2025
2025244N13263,69,8/31/2025 12:00,Disturbance,13.3,-96.7,2025
2025247N27132,70,9/3/2025 12:00,Not reported,27,131.6,2025
2025249N18117,71,9/6/2025 12:00,Not reported,18.6,115.9,2025
2025252N10270,72,9/10/2025 0:00,Disturbance,12,-95,2025
2025252S09069,73,9/10/2025 0:00,Not reported,-10.5,66.1,2025
2025258N11328,74,9/14/2025 12:00,Disturbance,11,-31.8,2025
2025259N16124,75,9/16/2025 12:00,Not reported,15.9,122.9,2025
2025262N16133,76,9/18/2025 12:00,Not reported,15.9,133,2025
2025262N23163,77,9/18/2025 12:00,Not reported,23,162.9,2025
